Feature,value_SHAP
tqwt_meanValue_dec_11,0.0227018482983112335
mean_MFCC_3rd_coef,0.0225362367928028107
tqwt_entropy_shannon_dec_19,0.0225329771637916565
tqwt_skewnessValue_dec_36,0.0224691648036241531
locAbsJitter,0.0223073624074459076
tqwt_medianValue_dec_22,0.0222083423286676407
tqwt_energy_dec_17,0.0218987744301557541
tqwt_kurtosisValue_dec_32,0.0218888204544782639
tqwt_minValue_dec_12,0.0217488612979650497
IMF_SNR_entropy,0.0216646622866392136
tqwt_entropy_shannon_dec_26,0.0213946588337421417
Ed2_2_coef,0.0213917456567287445
tqwt_kurtosisValue_dec_26,0.0208294913172721863
apq3Shimmer,0.0200507435947656631
det_LT_entropy_log_7_coef,0.0198023226112127304
tqwt_maxValue_dec_17,0.0197453945875167847
app_LT_TKEO_std_3_coef,0.0194173175841569901
tqwt_TKEO_mean_dec_13,0.0193819776177406311
tqwt_entropy_shannon_dec_33,0.0193671360611915588
std_10th_delta_delta,0.0193631276488304138
tqwt_stdValue_dec_31,0.0192374531179666519
tqwt_TKEO_std_dec_6,0.0191219933331012726
tqwt_energy_dec_18,0.0190235078334808350
tqwt_kurtosisValue_dec_2,0.0190230756998062134
tqwt_maxValue_dec_27,0.0190118309110403061
tqwt_TKEO_mean_dec_32,0.0187391508370637894
tqwt_minValue_dec_13,0.0187251567840576172
tqwt_medianValue_dec_23,0.0186749361455440521
det_LT_entropy_shannon_4_coef,0.0185703281313180923
tqwt_TKEO_std_dec_31,0.0185643844306468964
tqwt_entropy_log_dec_23,0.0183278173208236694
det_TKEO_mean_6_coef,0.0181351266801357269
tqwt_kurtosisValue_dec_36,0.0180845763534307480
mean_3rd_delta,0.0180423613637685776
tqwt_meanValue_dec_9,0.0179202407598495483
tqwt_medianValue_dec_32,0.0178954303264617920
tqwt_energy_dec_23,0.0178843606263399124
tqwt_meanValue_dec_6,0.0178549401462078094
mean_6th_delta_delta,0.0175043586641550064
tqwt_entropy_shannon_dec_34,0.0174617189913988113
mean_MFCC_9th_coef,0.0172171797603368759
mean_10th_delta,0.0171368010342121124
f2,0.0171056222170591354
tqwt_maxValue_dec_24,0.0168295521289110184
tqwt_entropy_shannon_dec_16,0.0165048018097877502
tqwt_stdValue_dec_13,0.0164793524891138077
tqwt_kurtosisValue_dec_22,0.0163327325135469437
std_2nd_delta_delta,0.0160241741687059402
ppq5Jitter,0.0160033684223890305
tqwt_maxValue_dec_22,0.0159688815474510193
b4,0.0158440545201301575
app_LT_TKEO_std_1_coef,0.0156310331076383591
tqwt_medianValue_dec_26,0.0155709683895111084
tqwt_kurtosisValue_dec_12,0.0154877575114369392
std_3rd_delta_delta,0.0154795674607157707
tqwt_meanValue_dec_25,0.0154438847675919533
tqwt_kurtosisValue_dec_16,0.0153538426384329796
std_MFCC_2nd_coef,0.0153514528647065163
tqwt_energy_dec_8,0.0152682438492774963
tqwt_meanValue_dec_16,0.0152589343488216400
tqwt_kurtosisValue_dec_34,0.0152576016262173653
std_1st_delta_delta,0.0152441374957561493
std_delta_delta_0th,0.0150466002523899078
tqwt_stdValue_dec_25,0.0149060608819127083
tqwt_minValue_dec_20,0.0147940674796700478
mean_4th_delta,0.0146941617131233215
VFER_NSR_SEO,0.0143788894638419151
tqwt_maxValue_dec_33,0.0142745012417435646
tqwt_entropy_shannon_dec_21,0.0142022594809532166
tqwt_medianValue_dec_5,0.0141141070052981377
tqwt_TKEO_std_dec_15,0.0136926667764782906
std_3rd_delta,0.0136253573000431061
tqwt_TKEO_mean_dec_2,0.0135039566084742546
tqwt_energy_dec_13,0.0134962135925889015
det_TKEO_std_1_coef,0.0131928278133273125
tqwt_kurtosisValue_dec_29,0.0130733083933591843
tqwt_entropy_shannon_dec_17,0.0130727440118789673
tqwt_skewnessValue_dec_17,0.0129892937839031219
tqwt_TKEO_mean_dec_23,0.0127346646040678024
app_TKEO_std_6_coef,0.0127210095524787903
tqwt_kurtosisValue_dec_27,0.0126981381326913834
det_LT_entropy_log_5_coef,0.0126878088340163231
tqwt_minValue_dec_19,0.0126811917871236801
tqwt_maxValue_dec_36,0.0126563981175422668
tqwt_meanValue_dec_7,0.0126318363472819328
det_LT_entropy_shannon_7_coef,0.0125587452203035355
tqwt_stdValue_dec_16,0.0124197723343968391
std_5th_delta,0.0123730441555380821
det_LT_TKEO_mean_4_coef,0.0123679805546998978
tqwt_medianValue_dec_4,0.0123022375628352165
tqwt_skewnessValue_dec_24,0.0122415171936154366
std_MFCC_8th_coef,0.0120958490297198296
minIntensity,0.0120845045894384384
tqwt_meanValue_dec_23,0.0120571218430995941
tqwt_TKEO_mean_dec_27,0.0120415166020393372
tqwt_energy_dec_28,0.0120100788772106171
tqwt_entropy_shannon_dec_18,0.0120044723153114319
tqwt_skewnessValue_dec_7,0.0119601767510175705
det_LT_TKEO_std_9_coef,0.0119282407686114311
tqwt_meanValue_dec_13,0.0119222952052950859
std_1st_delta,0.0119187654927372932
mean_9th_delta,0.0118957804515957832
meanPeriodPulses,0.0118501791730523109
det_TKEO_mean_4_coef,0.0118196234107017517
tqwt_TKEO_std_dec_3,0.0117680858820676804
det_LT_TKEO_mean_1_coef,0.0115967765450477600
tqwt_TKEO_std_dec_32,0.0115205803886055946
tqwt_energy_dec_15,0.0115158902481198311
locShimmer,0.0114667201414704323
tqwt_medianValue_dec_34,0.0114598162472248077
tqwt_skewnessValue_dec_27,0.0114059448242187500
tqwt_medianValue_dec_33,0.0113424183800816536
tqwt_energy_dec_16,0.0112110069021582603
app_TKEO_std_4_coef,0.0111905569210648537
tqwt_entropy_log_dec_29,0.0110891852527856827
app_LT_TKEO_mean_3_coef,0.0110727930441498756
tqwt_skewnessValue_dec_21,0.0109067540615797043
tqwt_meanValue_dec_34,0.0108457049354910851
tqwt_medianValue_dec_8,0.0108041306957602501
mean_MFCC_12th_coef,0.0107767479494214058
mean_delta_delta_0th,0.0107639506459236145
app_entropy_log_1_coef,0.0107478033751249313
tqwt_medianValue_dec_19,0.0107003599405288696
tqwt_energy_dec_26,0.0105059091001749039
std_MFCC_7th_coef,0.0104216607287526131
std_Log_energy,0.0104194851592183113
std_MFCC_1st_coef,0.0103624565526843071
tqwt_entropy_shannon_dec_11,0.0103420410305261612
tqwt_maxValue_dec_1,0.0103135136887431145
tqwt_TKEO_std_dec_17,0.0102770412340760231
tqwt_meanValue_dec_26,0.0102361692115664482
tqwt_TKEO_mean_dec_31,0.0102136395871639252
mean_12th_delta,0.0101800067350268364
tqwt_TKEO_mean_dec_8,0.0100682992488145828
std_5th_delta_delta,0.0100415842607617378
mean_MFCC_11th_coef,0.0099539775401353836
mean_MFCC_4th_coef,0.0098092257976531982
mean_8th_delta,0.0096771540120244026
tqwt_maxValue_dec_26,0.0096536651253700256
tqwt_entropy_shannon_dec_3,0.0096000991761684418
mean_1st_delta,0.0095040723681449890
tqwt_energy_dec_33,0.0093776676803827286
tqwt_energy_dec_20,0.0093768555670976639
tqwt_energy_dec_1,0.0093670180067420006
std_MFCC_3rd_coef,0.0092818550765514374
tqwt_entropy_shannon_dec_7,0.0092549100518226624
tqwt_skewnessValue_dec_31,0.0092318663373589516
tqwt_energy_dec_14,0.0091375475749373436
GNE_std,0.0091261258348822594
det_LT_entropy_log_10_coef,0.0091151129454374313
f4,0.0090973228216171265
tqwt_energy_dec_9,0.0090897502377629280
mean_MFCC_10th_coef,0.0090747550129890442
app_entropy_shannon_7_coef,0.0090669933706521988
tqwt_TKEO_mean_dec_3,0.0089330626651644707
RPDE,0.0087932869791984558
tqwt_meanValue_dec_22,0.0086370436474680901
tqwt_medianValue_dec_28,0.0085637820884585381
app_TKEO_std_1_coef,0.0084997480735182762
apq11Shimmer,0.0084769912064075470
det_LT_TKEO_mean_5_coef,0.0083944117650389671
tqwt_medianValue_dec_20,0.0083603281527757645
tqwt_kurtosisValue_dec_7,0.0082434499636292458
tqwt_medianValue_dec_14,0.0082356762140989304
tqwt_energy_dec_4,0.0080681638792157173
tqwt_skewnessValue_dec_11,0.0080596469342708588
std_MFCC_0th_coef,0.0080441050231456757
tqwt_entropy_shannon_dec_31,0.0080233654007315636
tqwt_entropy_log_dec_20,0.0080024478957056999
app_entropy_log_3_coef,0.0078016766346991062
f3,0.0076532685197889805
tqwt_meanValue_dec_36,0.0076056253165006638
stdDevPeriodPulses,0.0075930408202111721
tqwt_meanValue_dec_3,0.0075906910933554173
PPE,0.0075822928920388222
tqwt_skewnessValue_dec_14,0.0074387630447745323
tqwt_medianValue_dec_11,0.0074272793717682362
tqwt_meanValue_dec_33,0.0073297205381095409
tqwt_medianValue_dec_12,0.0072809620760381222
tqwt_meanValue_dec_27,0.0072767171077430248
tqwt_meanValue_dec_24,0.0071862763725221157
tqwt_TKEO_mean_dec_28,0.0071848742663860321
tqwt_skewnessValue_dec_35,0.0071790535002946854
tqwt_medianValue_dec_27,0.0071754222735762596
tqwt_TKEO_mean_dec_11,0.0071443179622292519
GQ_std_cycle_open,0.0071426397189497948
tqwt_minValue_dec_34,0.0071264803409576416
tqwt_minValue_dec_3,0.0070902928709983826
tqwt_kurtosisValue_dec_30,0.0070028551854193211
tqwt_entropy_log_dec_26,0.0069219414144754410
det_entropy_log_1_coef,0.0068463161587715149
tqwt_entropy_log_dec_11,0.0067936661653220654
tqwt_meanValue_dec_12,0.0067888549529016018
det_TKEO_mean_1_coef,0.0067854085937142372
app_LT_TKEO_mean_2_coef,0.0066890153102576733
tqwt_TKEO_std_dec_7,0.0066805123351514339
GNE_SNR_TKEO,0.0066182510927319527
tqwt_skewnessValue_dec_4,0.0066177556291222572
tqwt_TKEO_mean_dec_6,0.0065693552605807781
tqwt_medianValue_dec_9,0.0065227965824306011
tqwt_TKEO_std_dec_24,0.0064979810267686844
det_LT_TKEO_std_6_coef,0.0064929993823170662
tqwt_kurtosisValue_dec_15,0.0064710364677011967
tqwt_meanValue_dec_21,0.0064047854393720627
det_entropy_log_3_coef,0.0063737663440406322
tqwt_maxValue_dec_18,0.0063351751305162907
tqwt_entropy_shannon_dec_5,0.0062853326089680195
tqwt_energy_dec_34,0.0062715457752346992
VFER_NSR_TKEO,0.0062379990704357624
tqwt_meanValue_dec_10,0.0062131448648869991
b2,0.0061448309570550919
det_TKEO_std_6_coef,0.0060831648297607899
VFER_SNR_TKEO,0.0060774730518460274
meanIntensity,0.0060578002594411373
tqwt_meanValue_dec_1,0.0060466690920293331
app_LT_TKEO_std_5_coef,0.0060189357027411461
tqwt_entropy_shannon_dec_6,0.0059737088158726692
tqwt_meanValue_dec_29,0.0059346598573029041
Ed2_1_coef,0.0059258174151182175
tqwt_TKEO_std_dec_34,0.0058960155583918095
app_LT_TKEO_mean_4_coef,0.0058342996053397655
tqwt_TKEO_std_dec_26,0.0057825716212391853
det_TKEO_std_8_coef,0.0056681004352867603
tqwt_minValue_dec_8,0.0056286468170583248
tqwt_entropy_log_dec_30,0.0056245024316012859
Ed2_3_coef,0.0055638551712036133
tqwt_TKEO_std_dec_18,0.0055117933079600334
mean_Log_energy,0.0054459194652736187
tqwt_stdValue_dec_20,0.0054378672502934933
tqwt_energy_dec_24,0.0054306625388562679
tqwt_medianValue_dec_35,0.0054242112673819065
mean_0th_delta,0.0053765526972711086
tqwt_skewnessValue_dec_9,0.0052509722299873829
tqwt_maxValue_dec_31,0.0052489861845970154
tqwt_kurtosisValue_dec_11,0.0052230488508939743
VFER_std,0.0051229926757514477
tqwt_skewnessValue_dec_20,0.0050748814828693867
tqwt_energy_dec_36,0.0050713499076664448
tqwt_minValue_dec_30,0.0050056944601237774
det_LT_entropy_shannon_6_coef,0.0049198949709534645
tqwt_medianValue_dec_21,0.0048189060762524605
tqwt_medianValue_dec_31,0.0047644255682826042
mean_11th_delta,0.0047548105940222740
tqwt_entropy_shannon_dec_29,0.0047371280379593372
det_entropy_shannon_6_coef,0.0047118780203163624
det_LT_entropy_log_2_coef,0.0046679191291332245
b3,0.0045829340815544128
tqwt_meanValue_dec_30,0.0045589446090161800
tqwt_meanValue_dec_4,0.0045585138723254204
Ed_1_coef,0.0045396503992378712
mean_9th_delta_delta,0.0045121060684323311
mean_5th_delta_delta,0.0045043108984827995
tqwt_TKEO_mean_dec_9,0.0044951168820261955
det_TKEO_mean_2_coef,0.0044411062262952328
mean_8th_delta_delta,0.0044168001040816307
tqwt_entropy_shannon_dec_23,0.0044138422235846519
tqwt_TKEO_std_dec_21,0.0043439185246825218
tqwt_medianValue_dec_2,0.0043146354146301746
tqwt_maxValue_dec_3,0.0041874689050018787
app_TKEO_std_2_coef,0.0041074212640523911
tqwt_medianValue_dec_3,0.0040424983017146587
tqwt_entropy_shannon_dec_24,0.0040279324166476727
meanHarmToNoiseHarmonicity,0.0040039513260126114
tqwt_minValue_dec_36,0.0039578475989401340
tqwt_TKEO_std_dec_27,0.0039313714951276779
std_MFCC_6th_coef,0.0038879960775375366
tqwt_skewnessValue_dec_1,0.0038294035475701094
tqwt_skewnessValue_dec_13,0.0038021195214241743
apq5Shimmer,0.0037973530124872923
tqwt_kurtosisValue_dec_31,0.0037858288269490004
tqwt_skewnessValue_dec_29,0.0037359746638685465
det_LT_entropy_shannon_5_coef,0.0037358126137405634
std_MFCC_12th_coef,0.0037337604444473982
meanAutoCorrHarmonicity,0.0037203589454293251
tqwt_entropy_log_dec_34,0.0037177684716880322
det_LT_TKEO_std_4_coef,0.0037162331864237785
tqwt_meanValue_dec_18,0.0036919980775564909
tqwt_maxValue_dec_2,0.0036714875604957342
tqwt_TKEO_std_dec_4,0.0036649617832154036
tqwt_stdValue_dec_18,0.0036622306797653437
tqwt_entropy_shannon_dec_30,0.0036260762717574835
tqwt_entropy_shannon_dec_32,0.0036202990449965000
std_MFCC_11th_coef,0.0035995270591229200
det_entropy_shannon_5_coef,0.0035323342308402061
det_LT_TKEO_mean_9_coef,0.0035258235875517130
tqwt_entropy_shannon_dec_14,0.0035146512091159821
tqwt_TKEO_std_dec_5,0.0035104509443044662
tqwt_skewnessValue_dec_6,0.0034901399631053209
tqwt_meanValue_dec_15,0.0034187345299869776
std_MFCC_10th_coef,0.0033983404282480478
IMF_NSR_SEO,0.0033783849794417620
tqwt_meanValue_dec_8,0.0033675772137939930
tqwt_minValue_dec_22,0.0033614092972129583
det_LT_entropy_shannon_9_coef,0.0033560316078364849
det_entropy_shannon_9_coef,0.0033468550536781549
tqwt_skewnessValue_dec_22,0.0033163835760205984
tqwt_entropy_shannon_dec_10,0.0033088317140936852
det_entropy_log_7_coef,0.0033079553395509720
det_LT_entropy_shannon_8_coef,0.0032769648823887110
tqwt_minValue_dec_31,0.0032449115533381701
tqwt_TKEO_std_dec_14,0.0032050805166363716
tqwt_entropy_log_dec_31,0.0032030595466494560
tqwt_TKEO_mean_dec_24,0.0031950720585882664
tqwt_medianValue_dec_15,0.0031793881207704544
tqwt_skewnessValue_dec_15,0.0031206705607473850
det_LT_entropy_shannon_10_coef,0.0030656727030873299
det_LT_entropy_log_4_coef,0.0030418511014431715
tqwt_stdValue_dec_15,0.0030071870423853397
tqwt_entropy_shannon_dec_28,0.0029444994870573282
tqwt_minValue_dec_5,0.0029361443594098091
tqwt_skewnessValue_dec_30,0.0028931000269949436
tqwt_TKEO_mean_dec_15,0.0028595996554940939
tqwt_TKEO_mean_dec_20,0.0028317759279161692
mean_7th_delta,0.0028261383995413780
tqwt_kurtosisValue_dec_14,0.0028231693431735039
VFER_SNR_SEO,0.0028094819281250238
tqwt_entropy_log_dec_9,0.0028079568874090910
tqwt_TKEO_mean_dec_30,0.0028022066690027714
mean_6th_delta,0.0027680557686835527
locPctJitter,0.0027632873971015215
tqwt_minValue_dec_14,0.0027454204391688108
tqwt_kurtosisValue_dec_13,0.0026876244228333235
tqwt_meanValue_dec_32,0.0026529985480010509
mean_2nd_delta_delta,0.0025950747076421976
tqwt_entropy_shannon_dec_13,0.0025708978064358234
det_entropy_shannon_10_coef,0.0025634679477661848
tqwt_entropy_log_dec_15,0.0024784337729215622
std_2nd_delta,0.0024627163074910641
det_LT_TKEO_std_1_coef,0.0024547728244215250
app_LT_entropy_shannon_1_coef,0.0024423862341791391
tqwt_medianValue_dec_18,0.0023942943662405014
det_LT_entropy_log_8_coef,0.0023812733124941587
tqwt_entropy_log_dec_24,0.0023531173355877399
tqwt_entropy_shannon_dec_4,0.0022844993509352207
tqwt_TKEO_std_dec_13,0.0022767540067434311
tqwt_meanValue_dec_2,0.0022752962540835142
tqwt_entropy_log_dec_7,0.0022182872053235769
tqwt_energy_dec_30,0.0022064405493438244
tqwt_kurtosisValue_dec_19,0.0021395096555352211
tqwt_minValue_dec_2,0.0021387992892414331
det_TKEO_std_5_coef,0.0020822221413254738
GNE_NSR_TKEO,0.0020769026596099138
Ed_3_coef,0.0020722139161080122
tqwt_minValue_dec_25,0.0020054935012012720
tqwt_energy_dec_22,0.0019766886252909899
VFER_mean,0.0019358231220394373
tqwt_TKEO_mean_dec_36,0.0019122103694826365
tqwt_maxValue_dec_10,0.0019047886598855257
tqwt_entropy_log_dec_36,0.0018997094593942165
tqwt_energy_dec_35,0.0018855639500543475
rapJitter,0.0018785970751196146
det_entropy_log_6_coef,0.0018666359828785062
det_entropy_shannon_2_coef,0.0018620109185576439
mean_4th_delta_delta,0.0018585924990475178
tqwt_skewnessValue_dec_32,0.0018535294802859426
Ed_6_coef,0.0018000990385189652
meanNoiseToHarmHarmonicity,0.0017951331101357937
tqwt_entropy_log_dec_2,0.0017903127009049058
tqwt_entropy_log_dec_28,0.0017845154507085681
tqwt_TKEO_std_dec_23,0.0017147238831967115
tqwt_minValue_dec_35,0.0016793578397482634
tqwt_entropy_shannon_dec_27,0.0016191710019484162
tqwt_energy_dec_31,0.0016105792019516230
det_LT_entropy_log_6_coef,0.0016098025953397155
tqwt_entropy_shannon_dec_22,0.0016088623087853193
tqwt_energy_dec_10,0.0016049061669036746
tqwt_entropy_shannon_dec_35,0.0015789530007168651
GNE_mean,0.0015700393123552203
tqwt_TKEO_std_dec_33,0.0015693902969360352
Ed_9_coef,0.0015270883450284600
Ed_10_coef,0.0014375328319147229
tqwt_maxValue_dec_4,0.0014231860404834151
tqwt_meanValue_dec_20,0.0014166581677272916
tqwt_medianValue_dec_17,0.0014093439094722271
tqwt_entropy_shannon_dec_20,0.0014012599131092429
det_entropy_log_8_coef,0.0013971069129183888
tqwt_kurtosisValue_dec_6,0.0013705496676266193
VFER_entropy,0.0013640479883179069
mean_MFCC_0th_coef,0.0013611220056191087
tqwt_kurtosisValue_dec_8,0.0013504818780347705
GNE_SNR_SEO,0.0013497290201485157
std_MFCC_9th_coef,0.0012716358760371804
tqwt_skewnessValue_dec_16,0.0012462129816412926
locDbShimmer,0.0012433525407686830
IMF_SNR_TKEO,0.0012156971497461200
tqwt_kurtosisValue_dec_1,0.0012074287515133619
tqwt_entropy_shannon_dec_1,0.0012033217353746295
tqwt_entropy_shannon_dec_9,0.0011967190075665712
tqwt_medianValue_dec_24,0.0011869457084685564
tqwt_entropy_shannon_dec_2,0.0011659094598144293
numPeriodsPulses,0.0011145718162879348
det_entropy_log_2_coef,0.0011121050920337439
std_0th_delta,0.0010767611674964428
tqwt_maxValue_dec_23,0.0010657540988177061
tqwt_maxValue_dec_12,0.0010097791673615575
tqwt_entropy_shannon_dec_12,0.0009671493899077177
tqwt_meanValue_dec_14,0.0009648117120377719
tqwt_TKEO_mean_dec_22,0.0009542667539790273
tqwt_skewnessValue_dec_18,0.0009296305943280458
tqwt_medianValue_dec_29,0.0009201925713568926
tqwt_maxValue_dec_15,0.0009107543155550957
mean_3rd_delta_delta,0.0009068930521607399
Ea,0.0008556525572203100
tqwt_kurtosisValue_dec_3,0.0008146473555825651
tqwt_maxValue_dec_28,0.0007105889380909503
GQ_prc5_95,0.0007016338640823960
tqwt_TKEO_mean_dec_18,0.0006868150085210800
tqwt_skewnessValue_dec_19,0.0006635598256252706
tqwt_TKEO_mean_dec_16,0.0004865624068770558
det_LT_TKEO_mean_6_coef,0.0004013902798760682
ddpJitter,0.0003061672323383391
IMF_NSR_entropy,0.0002330909337615594
tqwt_entropy_shannon_dec_8,0.0002216767752543092
tqwt_meanValue_dec_35,0.0001907771948026493
tqwt_stdValue_dec_36,0.0000000000000000000
tqwt_stdValue_dec_33,0.0000000000000000000
tqwt_stdValue_dec_28,0.0000000000000000000
tqwt_stdValue_dec_22,0.0000000000000000000
tqwt_stdValue_dec_29,0.0000000000000000000
tqwt_stdValue_dec_30,0.0000000000000000000
tqwt_stdValue_dec_35,0.0000000000000000000
det_entropy_shannon_1_coef,0.0000000000000000000
tqwt_stdValue_dec_32,0.0000000000000000000
tqwt_stdValue_dec_23,0.0000000000000000000
tqwt_stdValue_dec_21,0.0000000000000000000
tqwt_stdValue_dec_24,0.0000000000000000000
tqwt_stdValue_dec_26,0.0000000000000000000
tqwt_stdValue_dec_27,0.0000000000000000000
tqwt_stdValue_dec_34,0.0000000000000000000
tqwt_maxValue_dec_25,0.0000000000000000000
tqwt_minValue_dec_1,0.0000000000000000000
tqwt_maxValue_dec_30,0.0000000000000000000
tqwt_maxValue_dec_9,0.0000000000000000000
tqwt_maxValue_dec_13,0.0000000000000000000
tqwt_maxValue_dec_14,0.0000000000000000000
tqwt_maxValue_dec_16,0.0000000000000000000
std_12th_delta_delta,0.0000000000000000000
tqwt_maxValue_dec_19,0.0000000000000000000
tqwt_maxValue_dec_21,0.0000000000000000000
tqwt_maxValue_dec_29,0.0000000000000000000
tqwt_maxValue_dec_32,0.0000000000000000000
tqwt_maxValue_dec_7,0.0000000000000000000
tqwt_maxValue_dec_34,0.0000000000000000000
tqwt_maxValue_dec_35,0.0000000000000000000
tqwt_skewnessValue_dec_2,0.0000000000000000000
tqwt_skewnessValue_dec_5,0.0000000000000000000
tqwt_skewnessValue_dec_34,0.0000000000000000000
tqwt_kurtosisValue_dec_9,0.0000000000000000000
GQ_std_cycle_closed,0.0000000000000000000
ddaShimmer,0.0000000000000000000
tqwt_maxValue_dec_8,0.0000000000000000000
tqwt_maxValue_dec_5,0.0000000000000000000
tqwt_minValue_dec_4,0.0000000000000000000
tqwt_minValue_dec_18,0.0000000000000000000
tqwt_minValue_dec_6,0.0000000000000000000
tqwt_minValue_dec_7,0.0000000000000000000
